median_house_value,median_income
472432.9032258064,9.2225
275522.5806451613,4.7132
93770.96774193548,2.0048
153377.4193548387,2.8214
67574.19354838709,1.9402
92587.09677419355,0.9283
149883.90322580645,3.6667
284883.87096774194,6.1552
426180.9032258064,8.2374
97754.83870967742,1.925
165941.93548387097,2.75
275480.67741935485,4.3898
100264.51612903226,2.1786
292942.06451612903,6.1359
76441.93548387097,2.5096
253112.90322580645,3.75
224796.7741935484,4.125
215367.7741935484,4.1379
184900.0,4.6333
258929.03225806452,3.5536
56190.32258064516,1.7716
233296.7741935484,2.0325
258835.48387096773,6.1953
144541.93548387097,3.0958
82377.41935483871,1.8672
179906.4516129032,2.7865
113574.19354838709,2.517
149109.67741935485,3.6176
115638.70967741935,2.7868
231474.1935483871,4.18
246164.51612903227,4.8403
98390.32258064517,2.4286
404390.5483870968,8.6677
199551.61290322582,3.253
63096.77419354839,2.1518
147622.5806451613,3.375
287596.8064516129,3.9619999999999997
137470.96774193548,3.8776
359219.51612903224,10.9506
319609.7419354839,5.8151
499955.8064516129,12.0372
162419.35483870967,4.125
195583.87096774194,3.7159
259496.8064516129,5.5422
134412.90322580645,3.5313
139590.32258064515,4.7568
352832.32258064515,4.4875
114938.70967741935,2.9562
156490.32258064515,2.6953
255006.4516129032,3.5588
302322.5806451613,5.8382
179100.0,2.29
339232.2580645161,5.9175
322025.8064516129,6.8407
214629.03225806452,3.0625
309035.5483870968,5.6738
184771.0,2.7647
296941.93548387097,6.6988
129170.96774193548,2.2903
77832.25806451614,2.267
75600.0,2.4519
237680.64516129033,3.5484
208906.4516129032,4.875
120377.41935483871,1.7067
277858.0967741936,5.8309
201822.5806451613,3.6923
192122.5806451613,3.2636
320400.0,4.793
128674.19354838709,3.2439999999999998
107251.6129032258,2.725
108222.58064516129,3.0042
216861.29032258064,4.5833
206870.96774193548,2.4069
237338.70967741936,4.26
189770.96774193548,2.6
331896.77419354836,4.0089
199638.70967741936,4.0682
117754.83870967742,1.5556
197677.4193548387,2.9974
248290.32258064515,4.9524
185909.67741935485,3.0989
215732.25806451612,2.1907
214512.90322580645,6.4667
86206.45161290323,2.3125
165203.2258064516,4.5625
183303.2258064516,1.9
302445.1935483871,5.5433
155074.1935483871,1.95
215735.48387096773,6.0704
230816.12903225806,4.4659
66200.0,2.75
216054.83870967742,4.4773
309758.06451612903,3.7562
245429.03225806452,3.625
82141.93548387097,2.3895
228254.83870967742,5.0947
237474.1935483871,3.7813
403006.70967741933,6.6009
128625.80645161291,2.5352
364261.4193548387,7.4542
53351.6129032258,1.1786
92619.35483870968,2.1418
225332.25806451612,3.5812
338380.70967741933,4.252
130480.64516129032,3.8125
139009.67741935485,1.2852
297709.70967741933,5.1778
462748.8387096774,10.9529
97583.87096774194,3.8333
317371.03225806454,8.0379
141280.64516129033,4.5272
247203.2258064516,5.1461
209232.25806451612,3.3603
59538.709677419356,1.6325
108767.74193548386,3.1061
109590.32258064517,4.0
349683.93548387097,6.5249
151383.87096774194,4.6923
209858.06451612903,2.4672
103474.19354838709,3.5076
257090.32258064515,3.525
162538.70967741936,2.4432
214158.06451612903,6.1237
173190.32258064515,5.1047
209896.7741935484,3.425
116645.16129032258,3.9032
81580.64516129032,2.8466
282483.87096774194,6.1825
272035.48387096776,3.8684
133880.64516129033,1.8625
225700.0,3.0347
180841.93548387097,4.0048
155874.1935483871,2.0938
116822.58064516129,2.5821
101554.83870967742,1.4861
246751.61290322582,2.9643
149906.4516129032,2.6618
189564.5483870968,2.1471
303290.32258064515,6.7064
157083.87096774194,2.1181
296490.3548387097,5.1370000000000005
251745.16129032258,5.3169
104483.87096774194,3.3942
186032.25806451612,3.4917
242125.8064516129,3.88
172864.51612903227,2.5057
233000.0,4.7273
68122.58064516129,2.6397
265287.0967741936,6.2787
248429.03225806452,1.9297
201009.67741935485,3.1875
288880.6451612903,6.4745
210403.2258064516,3.5556
180477.4193548387,3.2052
185435.48387096773,4.325
197525.8064516129,4.0052
161561.29032258064,2.4505
163564.51612903227,3.0448
52722.58064516129,1.2813
266322.5806451613,3.2824
387055.03225806454,6.5304
114083.87096774194,3.25
157200.0,2.1786
199600.03225806452,1.9408
247229.03225806452,3.3816
99277.41935483871,3.1786
101787.09677419355,3.1979
94293.54838709677,3.5536
215977.4193548387,4.725
309632.2580645161,6.1898
158680.64516129033,3.1667
255674.1935483871,5.1408
242661.29032258064,2.375
158996.7741935484,3.1429
238932.29032258064,4.125
193977.4193548387,3.2031
98732.25806451614,1.5536
149329.03225806452,5.5357
50687.096774193546,1.25
188032.25806451612,3.3713
84454.83870967742,1.8589
50922.58064516129,0.9407
238693.5483870968,5.3705
183370.96774193548,3.5239999999999996
64954.83870967742,1.8958
236309.70967741936,5.122999999999999
180783.87096774194,2.1888
176367.74193548388,3.6625
420729.32258064515,8.4196
64219.354838709674,1.7714
133319.35483870967,3.3553
326958.06451612903,7.9887
271070.96774193546,4.0625
148703.2258064516,3.0208
131187.09677419355,3.7449
64483.87096774193,1.6186
121958.06451612903,2.1202
165919.35483870967,2.2222
203970.96774193548,2.8636
165070.96774193548,1.825
118348.3870967742,3.1942
209274.1935483871,3.4211
73909.67741935483,2.1136
153300.0,2.9388
206512.90322580645,2.1162
292716.1612903226,6.4335
257661.4193548387,2.8971
255451.61290322582,4.4375
190038.70967741936,4.0
196470.96774193548,3.8529
238322.5806451613,4.5814
273948.3870967742,4.2011
98080.64516129032,1.3958
204783.90322580645,3.8036
112287.09677419355,2.1154
120967.74193548386,3.5714
134006.4516129032,2.8542
117300.0,2.4811
199977.4193548387,3.5078
81158.06451612903,2.7857
216854.83870967742,3.9643
109732.25806451614,3.0466
289600.03225806454,5.529
254735.48387096773,4.9662
150009.67741935485,3.6042
247583.87096774194,4.7083
449523.0967741936,8.4693
144532.25806451612,2.9583
373019.5806451613,5.2519
193158.06451612903,3.875
186029.06451612903,2.5509
165390.32258064515,3.7262
149145.16129032258,3.4107
120332.25806451614,3.625
198238.70967741936,5.5
68422.58064516129,1.2083
149180.64516129033,3.5463
269648.3870967742,4.275
268925.8387096774,3.6437
186441.93548387097,3.01
74490.32258064517,1.9375
130190.32258064517,2.8056
220858.06451612903,3.5625
286993.5483870968,6.1383
241016.12903225806,3.4238
181364.51612903227,1.2276
489633.06451612903,8.1189
167883.87096774194,5.3451
89729.03225806452,2.8603
154309.67741935485,1.6303
63096.77419354839,2.1056
140654.83870967742,3.2664
271319.3870967742,4.4063
173983.87096774194,3.1204
235764.51612903227,5.197
113829.03225806452,3.0625
174458.06451612903,2.4931
196751.61290322582,3.5795
142258.06451612903,2.2672
113106.45161290323,3.4838
60406.45161290323,1.8819
321113.0,6.3364
283912.9032258064,4.4
287232.29032258067,5.3755
258567.7741935484,4.8684
180245.1935483871,3.4732
104790.32258064517,4.1856
130693.54838709677,3.2672
81574.19354838709,2.3917
206145.16129032258,3.9331
116683.87096774194,2.5476
179903.2258064516,3.4605
202674.1935483871,3.1369
97577.41935483871,3.2917
187841.93548387097,4.235
236825.8064516129,5.0532
411474.4193548387,9.3125
107758.06451612903,2.7958
163516.12903225806,2.7368
146270.96774193548,1.5781
74103.2258064516,2.0109
141864.51612903227,3.6667
206370.96774193548,2.1135
164635.48387096773,3.0132
150000.0,2.2059
85648.3870967742,2.1776
192496.8064516129,1.525
142529.03225806452,3.6042
245670.96774193548,3.2059
156741.93548387097,3.0375
164454.83870967742,2.9205
330200.06451612903,6.4319
169896.7741935484,4.8311
117206.45161290323,3.7857
85116.12903225806,2.77
204454.83870967742,3.9107
375058.0967741936,8.7604
173964.51612903227,4.4536
119622.58064516129,3.0685
140490.32258064515,3.3831
138629.03225806452,2.6667
220161.29032258064,4.7266
288241.93548387097,6.5501
226387.09677419355,3.8681
64603.096774193546,1.0714
464078.0,8.1872
225125.8064516129,3.0377
129693.54838709677,3.8615
255561.32258064515,3.37
304232.29032258067,4.2414
230058.06451612903,3.7109
87980.64516129032,2.59
168087.09677419355,2.1727
185135.48387096773,3.7383
243364.5806451613,4.6452
132883.87096774194,3.3578
221258.06451612903,4.575
305551.6129032258,5.726
236193.5483870968,4.9
187251.61290322582,1.9704
249670.96774193548,5.7759
89874.19354838709,2.4205
166716.12903225806,2.6673
95074.19354838709,3.1361
220758.06451612903,4.5828
281451.6129032258,3.575
159519.38709677418,2.0651
126206.45161290323,4.1399
235551.61290322582,3.9583
212009.67741935485,2.8528
99093.54838709677,1.6389
484681.48387096776,11.0492
464610.32258064515,8.3695
68387.09677419355,1.8827
252158.06451612903,4.7604
210409.67741935485,3.4811
213512.90322580645,4.0
141203.2258064516,2.3267
262219.3548387097,5.1104
402864.6451612903,7.5196
203277.4193548387,3.9375
109306.45161290323,3.1014
256170.96774193548,2.0332
219245.16129032258,4.4387
192580.64516129033,2.4167
97035.48387096774,3.375
122925.80645161291,2.3125
128248.3870967742,2.4167
229264.51612903227,4.0347
302461.4193548387,0.7068
248032.25806451612,4.6458
153745.16129032258,2.6726
237541.93548387097,4.0474
202541.93548387097,3.0774
108896.7741935484,4.2375
256203.2258064516,5.5629
147754.83870967742,4.3222
457984.51612903224,8.2436
262422.5806451613,3.2
242787.09677419355,4.8125
176009.67741935485,3.8621
276148.3870967742,6.5285
127009.67741935483,3.4911
450126.29032258067,11.0911
147390.32258064515,2.4398
231967.74193548388,4.775
322667.7419354839,5.9039
313661.29032258067,5.6396
53461.290322580644,1.2617
376203.22580645164,5.7837
240816.12903225806,4.9005
176990.32258064515,4.0234
208090.32258064515,2.9185
194590.32258064515,3.2125
81935.48387096774,2.5
95480.64516129032,1.6849
326887.1935483871,3.7813
104161.29032258065,1.9327
331354.9032258064,3.5719
396380.7419354839,7.3669
191316.12903225806,4.2669999999999995
233348.38709677418,5.1771
238603.2258064516,2.0173
177267.74193548388,2.4375
167845.16129032258,4.5096
176883.87096774194,2.875
119909.67741935483,2.2969
265377.4193548387,4.1985
184683.87096774194,2.7802
191764.51612903227,2.9939
125029.03225806452,2.4943
129435.48387096774,4.0352
129283.87096774194,3.0963
170083.87096774194,2.4297
75600.0,2.2833
281383.87096774194,2.4722
160748.38709677418,5.1112
267758.0967741936,6.2187
188570.96774193548,3.7326
306583.87096774194,3.0766
100283.87096774194,3.7125
250316.12903225806,6.2427
212516.12903225806,4.1151
220232.25806451612,4.3523
295087.29032258067,2.875
104929.03225806452,2.1985
155212.90322580645,3.4187
194448.38709677418,2.4306
190796.7741935484,3.1667
279935.48387096776,4.8611
96451.6129032258,4.1484
198264.51612903227,4.0844
51638.709677419356,1.4415
180680.64516129033,2.02
120780.64516129032,1.7159
195506.4516129032,5.4349
119306.45161290323,3.2465
124512.90322580645,3.7198
207283.87096774194,4.5
290983.87096774194,6.4313
85406.45161290323,1.6875
257464.51612903227,5.7619
204348.38709677418,2.8445
308364.51612903224,6.9664
144012.90322580645,2.5521
145164.51612903227,2.0437
157748.38709677418,3.0227
245341.93548387097,4.7478
87351.6129032258,1.6911
218335.48387096773,4.66
259583.87096774194,7.143
310616.1935483871,4.4318
163045.16129032258,2.3482
138980.64516129033,3.0455
111693.54838709677,3.725
209712.90322580645,6.0424
227241.93548387097,3.5875
183383.87096774194,3.5481
101983.87096774194,3.15
160274.1935483871,2.1292
101441.93548387097,2.8274
147690.32258064515,2.8167
194880.64516129033,2.575
163841.93548387097,3.1719
174287.12903225806,2.375
261022.5806451613,6.2452
75380.64516129032,1.7393
274761.32258064515,5.3209
361661.3870967742,7.6739999999999995
164593.5483870968,1.9375
156248.38709677418,3.6607
306151.6129032258,4.0156
95825.80645161291,3.1953
57193.54838709677,1.767
490236.3870967742,9.7821
217993.5483870968,2.2843
168458.06451612903,2.2813
237300.0,5.035
308532.29032258067,5.1664
195870.96774193548,3.665
268306.48387096776,5.1017
498191.2580645161,12.2145
125787.09677419355,1.7411
178854.83870967742,3.2723
214903.2258064516,5.4496
102825.80645161291,1.1557
168041.93548387097,4.6875
256925.96774193548,1.625
232671.03225806452,3.9118
70377.41935483871,2.4519
141335.48387096773,2.0625
174329.03225806452,2.8089999999999997
190745.16129032258,2.5664
134909.67741935485,1.7772
232035.48387096773,3.5603
291041.93548387097,6.7559
212496.7741935484,2.125
203390.32258064515,4.7422
303232.2580645161,5.791
120287.09677419355,3.1458
173380.64516129033,3.2841
314990.32258064515,5.539
201900.0,3.7857
317787.12903225806,4.801
468542.2580645161,11.0124
213725.8064516129,3.0096
331032.29032258067,5.5164
85432.25806451614,0.7917
107741.93548387097,2.1944
447413.2580645161,8.317
238832.25806451612,4.1094
195083.87096774194,3.29
349961.3548387097,6.8322
211638.70967741936,4.2716
382338.77419354836,6.8197
323761.32258064515,6.487
163022.5806451613,3.6629
221016.12903225806,4.5833
120290.32258064517,2.2244
242812.90322580645,3.7798
85390.32258064517,2.2188
104383.87096774194,1.7986
218219.35483870967,4.7804
167187.09677419355,2.3456
156264.51612903227,3.3542
168577.4193548387,3.3036
258990.32258064515,4.4375
262174.1935483871,5.4563
60006.45161290323,1.6522
89551.6129032258,2.7344
168425.8064516129,2.5417
198161.29032258064,5.0172
153325.8064516129,3.0357
284196.8064516129,5.2503
147722.5806451613,2.6719
149045.16129032258,3.2188
63193.54838709677,1.6045
303529.03225806454,5.6188
226270.96774193548,2.3545
75209.67741935483,2.0192
107193.54838709677,4.5347
409648.70967741933,5.0365
59545.16129032258,1.3631
347145.32258064515,6.0362
240051.61290322582,5.9202
225812.93548387097,3.6
379961.48387096776,8.2364
64651.6129032258,2.4786
211416.16129032258,4.535
152100.0,3.2344
255590.32258064515,4.5147
191309.67741935485,4.7159
218009.67741935485,5.5145
73187.09677419355,2.3952
115629.03225806452,2.2618
376719.3548387097,6.142
211083.87096774194,4.875
107490.32258064517,4.0167
146990.32258064515,4.0668
195409.67741935485,4.1064
188303.2258064516,3.7143
154741.93548387097,3.3261
123909.67741935483,3.7431
79241.93548387097,2.4722
199067.74193548388,3.4
81545.16129032258,2.3542
123903.2258064516,3.1917
226319.35483870967,2.0205
89251.6129032258,2.3578
247077.4193548387,5.766
139958.06451612903,3.5507
142048.38709677418,3.5877
172135.48387096773,2.2326
72703.2258064516,1.8438
365083.96774193546,5.5489999999999995
117835.48387096774,2.7652
269148.4193548387,3.8317
351419.5483870968,6.3064
173254.83870967742,3.5114
70064.51612903226,2.2054
344454.8387096774,6.4781
220216.12903225806,3.1885
172503.2258064516,4.6997
167429.03225806452,4.0931
182993.5483870968,3.0104
215103.2258064516,3.1149
249825.8064516129,5.1315
214993.5483870968,3.6512
183422.5806451613,3.6591
162270.96774193548,1.7981
161358.06451612903,3.9519
226429.03225806452,1.3824
284919.3870967742,5.2951
226725.8064516129,3.9531
212312.90322580645,3.2708
268109.67741935485,5.0767
117070.96774193548,3.865
88216.12903225806,2.0091
305738.7419354839,5.4591
173141.93548387097,2.0669999999999997
219370.96774193548,4.0819
490575.12903225806,10.1882
318016.1612903226,6.9712
70845.12903225806,1.7206
128590.32258064517,1.3963
162632.25806451612,3.3472
139800.0,3.676
237932.25806451612,3.2279
116083.87096774194,3.5104
112145.16129032258,2.2417
186003.2258064516,3.35
130664.51612903226,3.2303
290322.6129032258,3.5335
147064.51612903227,2.0625
238296.7741935484,4.6324
65967.74193548386,1.5809
234941.96774193548,5.0855
144296.7741935484,4.875
172048.38709677418,2.1406
322577.4516129032,5.4088
151338.70967741936,4.2985
238461.29032258064,3.6919999999999997
68845.16129032258,2.2169
207206.4516129032,3.0417
108148.3870967742,1.9464
103361.29032258065,2.4943
286432.29032258067,5.6916
140312.90322580645,2.5335
291638.70967741933,5.5926
130793.54838709677,3.2062
223058.06451612903,3.6875
366800.03225806454,7.5845
304374.2580645161,5.1439
57106.45161290323,1.7994
351770.96774193546,7.1572
353254.9032258064,4.9375
310687.12903225806,6.7718
206387.09677419355,2.5739
187980.64516129033,3.1353
222667.7741935484,5.2497
118725.80645161291,4.1528
220525.8064516129,3.875
164551.61290322582,2.8281
191403.2258064516,4.1458
64906.45161290323,1.5676
71219.35483870968,1.0349
97583.87096774194,2.2794
199445.16129032258,4.0417
64687.096774193546,1.275
238000.0,5.2589
205793.5483870968,4.0507
230767.74193548388,4.6694
253919.35483870967,5.6436
349887.12903225806,6.3892
204093.5483870968,2.3224
105225.80645161291,3.0
298435.5483870968,5.4949
112500.0,1.2375
143596.7741935484,2.2125
62829.032258064515,2.0363
217058.06451612903,2.1793
188583.87096774194,2.5301
256932.25806451612,5.4217
145293.5483870968,2.25
94593.54838709677,2.5405
296606.4516129032,4.4028
275145.1612903226,6.7821
142548.38709677418,1.2206
300461.32258064515,4.1319
195909.67741935485,4.0039
395658.2580645161,7.7307
434774.6129032258,7.9029
227722.5806451613,6.075
247425.8064516129,3.0833
222225.83870967742,2.7366
219722.5806451613,5.0258
77074.19354838709,1.9728
189658.06451612903,5.4903
279167.7419354839,6.2517
238103.29032258064,2.7273
200648.38709677418,3.5313
182887.09677419355,2.4048
230874.1935483871,5.6454
90148.3870967742,3.8571
141867.74193548388,1.0617
87138.70967741935,0.8691
89122.58064516129,1.7245
76703.2258064516,1.625
132758.06451612903,1.6789
252974.1935483871,4.8359
147009.67741935485,3.8355
198638.70967741936,1.9336
203290.32258064515,3.4643
284619.3548387097,5.0106
70306.45161290323,2.8323
113148.3870967742,2.6181
340642.03225806454,4.2708
60906.45161290323,1.7885
132535.48387096773,2.4583
223303.2258064516,5.0166
273258.06451612903,6.9051
255861.29032258064,3.623
179835.48387096773,5.1473
78651.6129032258,1.7694
164000.0,3.3125
119025.80645161291,2.5517
171016.12903225806,2.4942
198000.0,5.0641
136816.12903225806,1.5517
301267.7419354839,4.6944
349787.12903225806,6.86
142700.0,3.625
241974.2258064516,5.0309
173812.90322580645,2.0385
290616.12903225806,5.4381
347029.03225806454,6.2778
157348.38709677418,4.3658
275629.03225806454,4.9732
78022.58064516129,1.6952
226309.67741935485,4.0714
302270.96774193546,0.7473
292645.1612903226,5.1545
133051.61290322582,4.7222
190935.48387096773,2.7472
310190.32258064515,4.95
365177.4516129032,5.1708
206000.0,3.7813
102461.29032258065,2.6921
452919.6451612903,9.9071
87664.51612903226,2.1029
163054.83870967742,2.375
62203.22580645161,1.6103
256070.96774193548,5.0453
364506.5806451613,6.4242
230522.61290322582,1.4012
155258.06451612903,1.9903
259190.32258064515,5.215
202670.96774193548,3.8869
174161.29032258064,4.8889
107032.25806451614,1.8125
209545.16129032258,4.7708
252858.06451612903,6.0434
76980.64516129032,2.9554
111609.67741935483,2.7
296425.8064516129,4.375
497888.06451612903,15.0001
93703.2258064516,2.3125
188412.90322580645,5.7021
492207.3870967742,11.6471
225696.7741935484,4.6556
361013.0,4.1618
154096.7741935484,3.7188
163290.32258064515,1.4167
131770.96774193548,4.0125
290503.22580645164,4.5687
137380.64516129033,3.4559
70919.35483870968,1.6315
92325.80645161291,2.9688
342203.2580645161,4.1861
185758.06451612903,2.5865
252529.03225806452,3.5729
84374.19354838709,1.125
244109.67741935485,3.6991
230000.0,4.75
66580.64516129032,2.3293
216993.5483870968,3.2813
137216.12903225806,4.2679
234119.35483870967,5.4225
190680.67741935485,2.3667
197596.7741935484,4.0109
108906.45161290323,2.0562
248871.03225806452,4.7773
99854.83870967742,4.0217
317335.51612903224,8.3209
445738.93548387097,10.157
58293.54838709677,1.8362
423513.1612903226,9.0055
174045.1935483871,4.1739
258280.64516129033,5.2955
181183.87096774194,2.8072
227706.4516129032,3.3177
203916.12903225806,5.1433
253354.83870967742,5.1727
177032.25806451612,2.3444
312777.4516129032,6.7418
108348.3870967742,3.2723
254158.06451612903,3.925
275241.93548387097,3.775
138525.8064516129,2.1179
344980.67741935485,4.0625
86512.90322580645,3.003
219312.90322580645,4.4732
120229.03225806452,3.4167
291761.29032258067,2.6042
231203.2258064516,3.7083
190590.32258064515,3.4583
154922.5806451613,2.6506
395106.67741935485,7.1615
192309.67741935485,3.4527
138177.4193548387,4.0473
252316.12903225806,5.3738
166348.38709677418,4.2143
231180.64516129033,4.1674
274600.0,4.8519
140574.1935483871,4.0357
171125.8064516129,3.5562
158235.48387096773,3.2219
193193.5483870968,2.375
226796.7741935484,3.2289
310006.4516129032,3.5909
203041.93548387097,2.3147
142661.29032258064,2.3171
173535.48387096773,3.8672
96151.6129032258,3.2702
159093.5483870968,4.6437
156516.12903225806,3.0927
137712.90322580645,3.9107
369903.32258064515,6.6125
74648.3870967742,2.0817
313009.70967741933,4.925
202206.4516129032,3.4286
119864.51612903226,3.3987
172629.03225806452,1.9127
155503.2258064516,4.0556
173135.48387096773,1.8917
230190.32258064515,4.0536
253967.74193548388,4.1451
66903.2258064516,2.2466
473242.6451612903,9.2873
173406.4516129032,3.2415
122896.7741935484,3.1194
100887.06451612903,1.6875
250251.61290322582,5.4193
272651.6129032258,4.1419
63919.354838709674,1.5433
253964.51612903227,3.6034
228132.25806451612,4.6087
143041.93548387097,4.0458
80741.93548387097,3.335
310296.8064516129,5.2486
263219.3548387097,5.1602
200777.4193548387,4.1731
294761.29032258067,5.316
175877.4193548387,4.05
131083.87096774194,4.0221
111758.06451612903,2.9844
205012.90322580645,2.9405
134906.4516129032,3.175
162312.90322580645,4.1997
176951.61290322582,3.5054
188893.5483870968,3.1587
76806.45161290323,1.4556
58212.903225806454,1.8857
180383.87096774194,3.6953
107206.45161290323,2.2452
99996.7741935484,1.6645
146919.35483870967,4.6708
126551.6129032258,2.9811
183461.29032258064,3.425
96835.48387096774,2.1212
55919.354838709674,1.3952
89993.54838709677,3.1486
196977.4193548387,3.185
224248.38709677418,2.7377
273077.4516129032,6.0868
226532.25806451612,4.5
103403.2258064516,2.625
231332.32258064515,2.1766
157719.35483870967,4.601
165161.29032258064,3.8523
199219.35483870967,4.1932
176622.5806451613,2.6917
171977.4193548387,4.4615
99293.54838709677,3.2216
213109.67741935485,3.5313
234958.06451612903,4.765
224490.32258064515,5.0282
173841.93548387097,3.3067
176029.03225806452,3.9815
197590.32258064515,2.1944
148370.96774193548,2.1406
172990.32258064515,2.1923
116316.12903225806,2.7981
76654.83870967742,1.6667
234900.0,4.6463
418745.4193548387,8.2049
185329.09677419355,1.9176
148829.03225806452,3.225
211796.87096774194,1.3333
177693.5483870968,4.6923
262683.87096774194,5.5362
141819.35483870967,4.1779
500001.0,12.6417
251925.8064516129,4.0
261422.61290322582,5.4218
217987.09677419355,2.5875
232890.32258064515,4.8917
143490.32258064515,3.5989999999999998
178241.93548387097,2.7059
151345.16129032258,2.125
291306.51612903224,4.0
114341.93548387097,3.4784
209083.87096774194,2.8667
212083.90322580645,1.1122
350051.6451612903,7.3732
120096.7741935484,4.0327
58470.967741935485,1.0208
187248.38709677418,4.6587
181974.2258064516,1.6307
174145.16129032258,3.1897
300703.22580645164,6.5214
74148.3870967742,1.8914
113867.74193548386,2.7813
174212.90322580645,3.1378
196203.2258064516,2.5562
188012.90322580645,3.1979
162290.32258064515,4.0
349835.48387096776,4.1148
323848.4516129032,5.2319
242590.35483870967,7.7062
245235.48387096773,3.2426
489591.1612903226,10.9052
407593.8064516129,6.6343
198022.5806451613,2.1734
57745.16129032258,1.8163
243951.61290322582,4.0972
270009.67741935485,6.5394
151045.16129032258,2.65
313290.32258064515,6.2319
168170.96774193548,1.7292
210538.70967741936,4.0294
191470.96774193548,4.5078
137735.48387096773,3.2937
123683.87096774194,2.662
204570.96774193548,3.0869999999999997
212687.09677419355,6.1426
190106.4516129032,3.1597
184554.83870967742,1.2012
196129.03225806452,3.8275
114000.0,3.1719
73261.29032258065,1.9688
177009.67741935485,4.1339
357687.12903225806,6.4913
199748.38709677418,2.6696
263845.1612903226,4.6133
125570.96774193548,2.1281
178848.38709677418,2.9615
165435.48387096773,2.905
116974.19354838709,2.2054
229841.93548387097,5.5277
71454.83870967742,1.4663
212103.2258064516,3.3304
141490.32258064515,3.0781
54212.903225806454,1.7321
103041.93548387097,2.0474
295983.9032258064,5.012
127664.51612903226,3.9052
93409.67741935483,1.4529
181867.74193548388,3.4934
180032.25806451612,3.6125
183541.93548387097,3.2813
126880.64516129032,1.758
232419.35483870967,3.8906
220845.16129032258,4.43
164370.96774193548,2.3464
218125.8064516129,4.0069
72758.06451612903,2.8359
220009.67741935485,4.6167
252500.0,4.2422
88703.2258064516,1.75
183990.32258064515,2.875
279283.87096774194,3.8141
148941.93548387097,2.4345
263583.87096774194,5.9214
121645.16129032258,4.037
282167.7419354839,5.5221
197361.29032258064,5.1842
124274.19354838709,3.8095
294793.5483870968,4.675
241996.7741935484,4.6452
68912.90322580645,1.6369
174735.48387096773,4.0658
110761.29032258065,1.5
96154.83870967742,2.9107
205929.03225806452,3.9395
322874.1935483871,5.7912
124790.32258064517,2.5972
260309.67741935485,3.8456
181435.48387096773,5.5427
499097.7419354839,11.1557
216712.90322580645,2.6757
69722.58064516129,2.5
265022.5806451613,5.0
327596.87096774194,4.8966
75593.54838709677,2.2891
149519.35483870967,1.7425
84864.51612903226,2.0625
60816.12903225807,1.575
188651.61290322582,5.6973
219100.0,3.1806
269822.5806451613,4.5833
150309.67741935485,2.1591
214896.7741935484,2.9352
230800.0,5.3912
172435.48387096773,6.0653
195554.83870967742,3.8409
182600.0,3.7312
130874.19354838709,1.6944
135106.4516129032,3.1369
230370.96774193548,4.3611
152638.70967741936,3.4205
92906.45161290323,2.0
110845.16129032258,2.166
126370.96774193548,1.1835
54587.096774193546,2.0
255167.74193548388,5.6488
89270.96774193548,1.75
180577.4193548387,4.1328
286371.0,4.9083
237280.64516129033,5.9263
67074.19354838709,2.2029
116541.93548387097,4.35
188916.12903225806,4.5185
116254.83870967742,2.8348
268758.06451612903,5.9265
315680.6451612903,3.4883
247754.90322580645,3.0742
80103.2258064516,2.3851
221022.5806451613,4.4107
103703.2258064516,1.4089
91429.03225806452,2.5
260096.7741935484,3.6581
208854.87096774194,3.8167
118409.67741935483,2.5625
164135.48387096773,1.7054
170551.61290322582,3.1042
174806.4516129032,3.5192
399884.22580645164,7.4185
174835.48387096773,3.6434
113645.16129032258,3.0122
172725.8064516129,3.75
204290.32258064515,4.0431
144425.8064516129,3.9
305338.77419354836,6.4223
178109.67741935485,3.3214
99703.2258064516,3.4279
62432.25806451613,2.0174
240812.90322580645,4.2407
407516.4193548387,7.1845
226370.96774193548,4.0039
98735.48387096774,2.2115
299212.9032258064,5.5771
109819.35483870968,3.0441
309403.2580645161,3.1642
238203.2258064516,4.2813
218651.61290322582,4.9239
283406.4516129032,4.7
254864.51612903227,6.2957
70193.54838709677,2.2621
274441.93548387097,5.7664
172100.0,3.5104
192367.74193548388,3.1083
149022.5806451613,2.9792
235119.35483870967,1.8068
82590.32258064517,1.7109
228696.7741935484,1.7306
254438.70967741936,7.6889
71980.64516129032,1.4007
205706.48387096773,2.5625
77861.29032258065,2.73
180870.96774193548,2.5441
127112.90322580645,3.5859
264171.03225806454,1.5132
109609.67741935483,2.0375
231267.74193548388,5.5423
152241.93548387097,3.6083
346812.93548387097,7.9283
119245.16129032258,3.3036
99451.6129032258,2.1856
179935.48387096773,2.8542
201406.4516129032,2.7344
165303.2258064516,1.5625
63196.77419354839,1.4583
196609.67741935485,2.3277
186422.5806451613,2.7083
170567.74193548388,2.7928
191312.90322580645,5.3074
287958.0967741936,6.0426
225767.74193548388,5.6631
112312.90322580645,2.9688
296374.29032258067,0.6775
155303.2258064516,2.6464
233387.09677419355,5.7068
84064.51612903226,1.8911
82238.70967741935,1.4240000000000002
191925.8064516129,2.5568
93861.29032258065,1.7857
244593.61290322582,4.9044
199945.16129032258,2.1905
208232.25806451612,4.8286
109729.03225806452,1.6027
216222.5806451613,4.9609
344606.4516129032,6.4631
182000.0,4.0521
100948.3870967742,2.3549
272206.4516129032,4.498
230000.0,6.4865
236990.32258064515,3.9844
71258.06451612903,1.4583
181074.1935483871,3.0306
358683.93548387097,6.9615
469939.4516129032,12.2547
